tokenId,tokenName,price,tokenTypeId,updateTime
0x2023010917021000000000000000000000000000000000000000000000000022,ST00033,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000023,ST00034,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000024,ST00035,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000025,ST00036,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000026,ST00037,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000027,ST00038,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000028,ST00039,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000029,ST00040,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000002a,ST00041,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000002b,ST00042,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000002c,ST00043,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000002d,ST00044,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000002e,ST00045,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000002f,ST00046,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000030,ST00047,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000031,ST00048,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000032,ST00049,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000033,ST00050,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000034,ST00051,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000035,ST00052,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000036,ST00053,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000037,ST00054,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000038,ST00055,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000039,ST00056,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000003a,ST00057,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000003b,ST00058,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000003c,ST00059,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000003d,ST00060,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000003e,ST00061,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000003f,ST00062,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000040,ST00063,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000041,ST00064,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000042,ST00065,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000043,ST00066,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000044,ST00067,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000045,ST00068,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000046,ST00069,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000047,ST00070,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000048,ST00071,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000049,ST00072,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000004a,ST00073,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000004b,ST00074,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000004c,ST00075,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000004d,ST00076,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000004e,ST00077,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000004f,ST00078,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000050,ST00079,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000051,ST00080,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000052,ST00081,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000053,ST00082,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000054,ST00083,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000055,ST00084,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000056,ST00085,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000057,ST00086,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000058,ST00087,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000059,ST00088,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000005a,ST00089,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000005b,ST00090,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000005c,ST00091,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000005d,ST00092,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000005e,ST00093,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000005f,ST00094,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000060,ST00095,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000061,ST00096,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000062,ST00097,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000063,ST00098,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000064,ST00099,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000065,ST00100,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000066,ST00101,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000067,ST00102,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000068,ST00103,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000069,ST00104,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000006a,ST00105,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000006b,ST00106,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000006c,ST00107,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000006d,ST00108,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000006e,ST00109,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000006f,ST00110,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000070,ST00111,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000071,ST00112,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000072,ST00113,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000073,ST00114,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000074,ST00115,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000075,ST00116,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000076,ST00117,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000077,ST00118,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000078,ST00119,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000079,ST00120,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000007a,ST00121,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000007b,ST00122,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000007c,ST00123,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000007d,ST00124,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000007e,ST00125,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000007f,ST00126,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000080,ST00127,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000081,ST00128,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000082,ST00129,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000083,ST00130,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000084,ST00131,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000085,ST00132,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000086,ST00133,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000087,ST00134,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000088,ST00135,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000089,ST00136,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000008a,ST00137,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000008b,ST00138,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000008c,ST00139,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000008d,ST00140,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000008e,ST00141,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000008f,ST00142,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000090,ST00143,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000091,ST00144,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000092,ST00145,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000093,ST00146,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000094,ST00147,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000095,ST00148,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000096,ST00149,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000097,ST00150,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000098,ST00151,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x2023010917021000000000000000000000000000000000000000000000000099,ST00152,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000009a,ST00153,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000009b,ST00154,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000009c,ST00155,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000009d,ST00156,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000009e,ST00157,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x202301091702100000000000000000000000000000000000000000000000009f,ST00158,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000a0,ST00159,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000a1,ST00160,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000a2,ST00161,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000a3,ST00162,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000a4,ST00163,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000a5,ST00164,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000a6,ST00165,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000a7,ST00166,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000a8,ST00167,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000a9,ST00168,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000aa,ST00169,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000ab,ST00170,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000ac,ST00171,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000ad,ST00172,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000ae,ST00173,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000af,ST00174,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000b0,ST00175,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000b1,ST00176,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000b2,ST00177,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000b3,ST00178,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000b4,ST00179,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000b5,ST00180,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000b6,ST00181,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000b7,ST00182,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000b8,ST00183,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000b9,ST00184,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000ba,ST00185,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000bb,ST00186,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000bc,ST00187,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000bd,ST00188,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000be,ST00189,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000bf,ST00190,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000c0,ST00191,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000c1,ST00192,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000c2,ST00193,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000c3,ST00194,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000c4,ST00195,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000c5,ST00196,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000c6,ST00197,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000c7,ST00198,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000c8,ST00199,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000c9,ST00200,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000ca,ST00201,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000cb,ST00202,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000cc,ST00203,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000cd,ST00204,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000ce,ST00205,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000cf,ST00206,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000d0,ST00207,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000d1,ST00208,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
0x20230109170210000000000000000000000000000000000000000000000000d2,ST00209,50000000.0,0x3078303030303100000000000000000000000000000000000000000000000000,1668054112
